"Year" "FID" "Sex" "AllCause"
"1710" 2005 "FRG04" "m" 1055.43740527774
"1711" 2005 "FRG05" "f" 583.691858495854
"1712" 2005 "FRG05" "m" 1062.44376409968
"1713" 2005 "FRH01" "f" 630.672354977924
"1714" 2005 "FRH01" "m" 1201.05684625652
"1715" 2005 "FRH02" "f" 673.87064334608
"1716" 2005 "FRH02" "m" 1263.81082854038
"1717" 2005 "FRH03" "f" 580.187770169022
"1718" 2005 "FRH03" "m" 1060.91960073126
"1719" 2005 "FRH04" "f" 625.897652016641
"1720" 2005 "FRH04" "m" 1197.68069517692
"1721" 2005 "FRI11" "f" 614.786233491592
"1722" 2005 "FRI11" "m" 1088.45320234252
"1723" 2005 "FRI12" "f" 576.931033524848
"1724" 2005 "FRI12" "m" 1065.87484459216
"1725" 2005 "FRI13" "f" 585.328883044387
"1726" 2005 "FRI13" "m" 1056.1548042863
"1727" 2005 "FRI14" "f" 569.34209281739
"1728" 2005 "FRI14" "m" 1019.62811558782
"1729" 2005 "FRI15" "f" 574.747744812519
"1730" 2005 "FRI15" "m" 1066.24825576755
"1731" 2005 "FRI21" "f" 589.149915874577
"1732" 2005 "FRI21" "m" 1110.55154075553
"1733" 2005 "FRI22" "f" 658.119050757961
"1734" 2005 "FRI22" "m" 1234.8222645671
"1735" 2005 "FRI23" "f" 592.24777666947
"1736" 2005 "FRI23" "m" 1068.93947845549
"1737" 2005 "FRI31" "f" 582.273974565697
"1738" 2005 "FRI31" "m" 1063.05401374482
"1739" 2005 "FRI32" "f" 589.882027685434
"1740" 2005 "FRI32" "m" 1094.99839163445
"1741" 2005 "FRI33" "f" 550.938125141828
"1742" 2005 "FRI33" "m" 1043.55217447488
"1743" 2005 "FRI34" "f" 557.877738021321
"1744" 2005 "FRI34" "m" 1067.36739827623
"1745" 2005 "FRJ11" "f" 620.494071383693
"1746" 2005 "FRJ11" "m" 1032.2377804363
"1747" 2005 "FRJ12" "f" 593.891814214021
"1748" 2005 "FRJ12" "m" 1078.61382760953
"1749" 2005 "FRJ13" "f" 571.627411971015
"1750" 2005 "FRJ13" "m" 1028.99653839169
"1751" 2005 "FRJ14" "f" 618.852696815725
"1752" 2005 "FRJ14" "m" 1115.19819503042
"1753" 2005 "FRJ15" "f" 602.992902781865
"1754" 2005 "FRJ15" "m" 1110.78149893672
"1755" 2005 "FRJ21" "f" 614.457641778654
"1756" 2005 "FRJ21" "m" 1074.29122514413
"1757" 2005 "FRJ22" "f" 599.950564542312
"1758" 2005 "FRJ22" "m" 995.576537243784
"1759" 2005 "FRJ23" "f" 549.194877876948
"1760" 2005 "FRJ23" "m" 977.302781106633
"1761" 2005 "FRJ24" "f" 566.053441874997
"1762" 2005 "FRJ24" "m" 981.35283568471
"1763" 2005 "FRJ25" "f" 570.464201924117
"1764" 2005 "FRJ25" "m" 989.509986042145
"1765" 2005 "FRJ26" "f" 584.211780070076
"1766" 2005 "FRJ26" "m" 1112.10731468331
"1767" 2005 "FRJ27" "f" 564.35010541265
"1768" 2005 "FRJ27" "m" 977.273704668727
"1769" 2005 "FRJ28" "f" 578.802876102421
"1770" 2005 "FRJ28" "m" 1037.41922358946
"1771" 2005 "FRK11" "f" 636.238894308667
"1772" 2005 "FRK11" "m" 1186.9688969742
"1773" 2005 "FRK12" "f" 589.922099399527
"1774" 2005 "FRK12" "m" 1144.77976070354
"1775" 2005 "FRK13" "f" 625.681017695767
"1776" 2005 "FRK13" "m" 1126.75379874255
"1777" 2005 "FRK14" "f" 626.641867038058
"1778" 2005 "FRK14" "m" 1167.04102868893
"1779" 2005 "FRK21" "f" 563.47525675521
"1780" 2005 "FRK21" "m" 1045.6129476906
"1781" 2005 "FRK22" "f" 567.105125768589
"1782" 2005 "FRK22" "m" 1061.60850541899
"1783" 2005 "FRK23" "f" 566.213567948444
"1784" 2005 "FRK23" "m" 1022.96718755334
"1785" 2005 "FRK24" "f" 571.538997993182
"1786" 2005 "FRK24" "m" 981.334736165501
"1787" 2005 "FRK25" "f" 600.28524493728
"1788" 2005 "FRK25" "m" 1072.73071681098
"1789" 2005 "FRK26" "f" 572.142684960973
"1790" 2005 "FRK26" "m" 987.919204901118
"1791" 2005 "FRK27" "f" 553.974232960942
"1792" 2005 "FRK27" "m" 1020.20424425672
"1793" 2005 "FRK28" "f" 548.995780297632
"1794" 2005 "FRK28" "m" 995.657913494971
"1795" 2005 "FRL01" "f" 562.654497487011
"1796" 2005 "FRL01" "m" 1067.88081824778
"1797" 2005 "FRL02" "f" 560.224953429636
"1798" 2005 "FRL02" "m" 968.095737512751
"1799" 2005 "FRL03" "f" 582.725035831344
"1800" 2005 "FRL03" "m" 1000.78436269447
"1801" 2005 "FRL04" "f" 610.265520297969
"1802" 2005 "FRL04" "m" 1060.78493215394
"1803" 2005 "FRL05" "f" 583.825070173873
"1804" 2005 "FRL05" "m" 1040.37767853075
"1805" 2005 "FRL06" "f" 605.18603147015
"1806" 2005 "FRL06" "m" 1067.56823890487
"1807" 2005 "FRM01" "f" 582.866081455944
"1808" 2005 "FRM01" "m" 1030.91938080598
"1809" 2005 "SK010" "f" 1034.64619617052
"1810" 2005 "SK010" "m" 1683.37883173682
"1811" 2005 "SK021" "f" 1138.85387125354
"1812" 2005 "SK021" "m" 1915.14123662515
"1813" 2005 "SK022" "f" 1068.24902078517
"1814" 2005 "SK022" "m" 1800.29587247389
"1815" 2005 "SK023" "f" 1160.02078028124
"1816" 2005 "SK023" "m" 2013.58885067562
"1817" 2005 "SK031" "f" 1085.74911738453
"1818" 2005 "SK031" "m" 1962.9412298572
"1819" 2005 "SK032" "f" 1156.37398953794
"1820" 2005 "SK032" "m" 2052.86312208223
"1821" 2005 "SK041" "f" 1065.61739687568
"1822" 2005 "SK041" "m" 1853.59754184338
"1823" 2005 "SK042" "f" 1147.84520303385
"1824" 2005 "SK042" "m" 2008.28430058695
"1825" 2008 "AT11" "f" 699.154359783841
"1826" 2008 "AT11" "m" 1247.72831267779
"1827" 2008 "AT12" "f" 741.651981636377
"1828" 2008 "AT12" "m" 1185.37141259344
"1829" 2008 "AT13" "f" 762.782222571802
"1830" 2008 "AT13" "m" 1207.49529589276
"1831" 2008 "AT21" "f" 681.033617255784
"1832" 2008 "AT21" "m" 1136.84459782435
"1833" 2008 "AT22" "f" 693.202959540754
"1834" 2008 "AT22" "m" 1164.45908871163
"1835" 2008 "AT31" "f" 697.504031688007
"1836" 2008 "AT31" "m" 1106.6958110503
"1837" 2008 "AT32" "f" 654.803345373223
"1838" 2008 "AT32" "m" 1014.55014037895
"1839" 2008 "AT33" "f" 652.82906168278
"1840" 2008 "AT33" "m" 1040.87896842878
"1841" 2008 "AT34" "f" 641.480036920544
"1842" 2008 "AT34" "m" 1051.86354138805
"1843" 2008 "CH01" "f" 703.475645568102
"1844" 2008 "CH01" "m" 1110.99817573981
"1845" 2008 "CH02" "f" 539.776178348107
"1846" 2008 "CH02" "m" 855.424378252462
"1847" 2008 "CH03" "f" 620.956898276645
"1848" 2008 "CH03" "m" 927.786551669122
"1849" 2008 "CH04" "f" 611.418271553277
"1850" 2008 "CH04" "m" 900.588080901966
"1851" 2008 "CH05" "f" 629.5898184573
"1852" 2008 "CH05" "m" 958.436743225293
"1853" 2008 "CH06" "f" 620.118948668916
"1854" 2008 "CH06" "m" 920.526083540841
"1855" 2008 "CH07" "f" 533.042011007923
"1856" 2008 "CH07" "m" 870.351210764124
"1857" 2008 "CZ01" "f" 840.470009806491
"1858" 2008 "CZ01" "m" 1282.59071789862
"1859" 2008 "CZ02" "f" 964.571433596107
"1860" 2008 "CZ02" "m" 1528.74918651574
"1861" 2008 "CZ03" "f" 936.450490612174
"1862" 2008 "CZ03" "m" 1478.27831181804
"1863" 2008 "CZ04" "f" 1057.69464120371
"1864" 2008 "CZ04" "m" 1715.72022346194
"1865" 2008 "CZ05" "f" 912.215645847006
"1866" 2008 "CZ05" "m" 1435.64376628968
"1867" 2008 "CZ06" "f" 859.896279958277
"1868" 2008 "CZ06" "m" 1426.03802881759
"1869" 2008 "CZ07" "f" 896.438159212951
"1870" 2008 "CZ07" "m" 1503.80829644622
"1871" 2008 "CZ08" "f" 979.309527235721
"1872" 2008 "CZ08" "m" 1678.13565412974
"1873" 2008 "DE1001" "f" 792.139251810429
"1874" 2008 "DE1001" "m" 1240.36860448535
"1875" 2008 "DE101" "f" 766.531081308896
"1876" 2008 "DE101" "m" 1151.5373722249
"1877" 2008 "DE102" "f" 780.158072517546
"1878" 2008 "DE102" "m" 1145.2761355272
"1879" 2008 "DE103" "f" 732.459086254534
"1880" 2008 "DE103" "m" 1150.33579392154
"1881" 2008 "DE104" "f" 739.096025167941
"1882" 2008 "DE104" "m" 1059.89971611949
"1883" 2008 "DE105" "f" 803.522864597246
"1884" 2008 "DE105" "m" 1219.89415301479
"1885" 2008 "DE1101" "f" 762.411241841929
"1886" 2008 "DE1101" "m" 1128.45707271874
"1887" 2008 "DE1201" "f" 749.506248895127
"1888" 2008 "DE1201" "m" 1118.8368457472
"1889" 2008 "DE1202" "f" 740.851766642022
"1890" 2008 "DE1202" "m" 1211.22922419336
"1891" 2008 "DE1203" "f" 736.020762375546
"1892" 2008 "DE1203" "m" 1114.28604080475
"1893" 2008 "DE1204" "f" 787.992827760545
"1894" 2008 "DE1204" "m" 1195.4213928547
"1895" 2008 "DE1205" "f" 763.544897097231
"1896" 2008 "DE1205" "m" 1186.21197543176
"1897" 2008 "DE1301" "f" 733.288746634782
"1898" 2008 "DE1301" "m" 1252.33338799805
"1899" 2008 "DE1302" "f" 710.006847195117
"1900" 2008 "DE1302" "m" 1173.07268842788
"1901" 2008 "DE1303" "f" 796.007595130622
"1902" 2008 "DE1303" "m" 1305.39973454276
"1903" 2008 "DE1304" "f" 753.804668287697
"1904" 2008 "DE1304" "m" 1266.41573572736
"1905" 2008 "DE1401" "f" 651.516689600414
"1906" 2008 "DE1401" "m" 1042.05626344745
"1907" 2008 "DE1402" "f" 719.395871108742
"1908" 2008 "DE1402" "m" 1162.81459202054
"1909" 2008 "DE1403" "f" 718.074411410493
"1910" 2008 "DE1403" "m" 1181.71683941332
"1911" 2008 "DE1404" "f" 710.748955151599
"1912" 2008 "DE1404" "m" 1163.37703887874
"1913" 2008 "DE1501" "f" 814.941250125265
"1914" 2008 "DE1501" "m" 1318.85809341435
"1915" 2008 "DE1502" "f" 789.487804874634
"1916" 2008 "DE1502" "m" 1295.49506235964
"1917" 2008 "DE1503" "f" 784.276492575954
"1918" 2008 "DE1503" "m" 1271.71054169226
"1919" 2008 "DE1504" "f" 803.211071186015
"1920" 2008 "DE1504" "m" 1310.5585555734
"1921" 2008 "DE1601" "f" 768.0260001082
"1922" 2008 "DE1601" "m" 1232.08427126529
"1923" 2008 "DE1602" "f" 809.506142935613
"1924" 2008 "DE1602" "m" 1235.36280117205
"1925" 2008 "DE1603" "f" 730.683220266999
"1926" 2008 "DE1603" "m" 1174.4816239936
"1927" 2008 "DE1604" "f" 767.803270357157
"1928" 2008 "DE1604" "m" 1219.96956887275
"1929" 2008 "DE201" "f" 742.739151260203
"1930" 2008 "DE201" "m" 1118.59986254873
"1931" 2008 "DE301" "f" 747.924411213079
"1932" 2008 "DE301" "m" 1150.20463230088
"1933" 2008 "DE302" "f" 738.768971960473
"1934" 2008 "DE302" "m" 1133.89601620477
"1935" 2008 "DE303" "f" 800.961559619357
"1936" 2008 "DE303" "m" 1257.73717939417
"1937" 2008 "DE304" "f" 734.280569794547
"1938" 2008 "DE304" "m" 1140.6696832296
"1939" 2008 "DE305" "f" 747.967243368265
"1940" 2008 "DE305" "m" 1145.5357748524
"1941" 2008 "DE306" "f" 720.872581660031
"1942" 2008 "DE306" "m" 1099.38850503418
"1943" 2008 "DE307" "f" 721.908355969214
"1944" 2008 "DE307" "m" 1121.10525382754
"1945" 2008 "DE308" "f" 756.878936284623
"1946" 2008 "DE308" "m" 1172.37095643639
"1947" 2008 "DE309" "f" 776.506209971619
"1948" 2008 "DE309" "m" 1204.70768053936
"1949" 2008 "DE310" "f" 742.926314853936
"1950" 2008 "DE310" "m" 1141.94644863674
"1951" 2008 "DE311" "f" 721.911099656598
"1952" 2008 "DE311" "m" 1101.52334626019
"1953" 2008 "DE312" "f" 769.400048591518
"1954" 2008 "DE312" "m" 1198.47862809279
"1955" 2008 "DE313" "f" 751.571407573018
"1956" 2008 "DE313" "m" 1164.35165150326
"1957" 2008 "DE401" "f" 732.354775654435
"1958" 2008 "DE401" "m" 1168.55988735214
"1959" 2008 "DE501" "f" 770.038365373477
"1960" 2008 "DE501" "m" 1175.83940372638
"1961" 2008 "DE502" "f" 741.771410236334
"1962" 2008 "DE502" "m" 1160.03538426195
"1963" 2008 "DE503" "f" 707.300662198352
"1964" 2008 "DE503" "m" 1087.94655922066
"1965" 2008 "DE504" "f" 788.693827680097
"1966" 2008 "DE504" "m" 1229.42921019736
"1967" 2008 "DE505" "f" 679.787900552062
"1968" 2008 "DE505" "m" 1018.00935972983
"1969" 2008 "DE506" "f" 796.565358376075
"1970" 2008 "DE506" "m" 1257.57938487406
"1971" 2008 "DE507" "f" 801.811433872084
"1972" 2008 "DE507" "m" 1237.66954001271
"1973" 2008 "DE508" "f" 764.989554807116
"1974" 2008 "DE508" "m" 1150.22229384986
"1975" 2008 "DE509" "f" 822.239514419444
"1976" 2008 "DE509" "m" 1290.07534597333
"1977" 2008 "DE510" "f" 751.381881547586
"1978" 2008 "DE510" "m" 1115.17353472536
"1979" 2008 "DE511" "f" 689.769823408356
"1980" 2008 "DE511" "m" 1109.09157903444
"1981" 2008 "DE512" "f" 701.524567320758
"1982" 2008 "DE512" "m" 1093.60350066419
"1983" 2008 "DE513" "f" 739.094695801556
"1984" 2008 "DE513" "m" 1182.84837980032
"1985" 2008 "DE601" "f" 729.340554779694
"1986" 2008 "DE601" "m" 1119.85679959344
"1987" 2008 "DE602" "f" 722.702007595265
"1988" 2008 "DE602" "m" 1157.03541380653
"1989" 2008 "DE603" "f" 701.248991275266
"1990" 2008 "DE603" "m" 1076.498957452
"1991" 2008 "DE604" "f" 700.420931849478
"1992" 2008 "DE604" "m" 1022.50595242595
"1993" 2008 "DE605" "f" 719.743938603552
"1994" 2008 "DE605" "m" 1070.38415823906
"1995" 2008 "DE701" "f" 752.325763207544
"1996" 2008 "DE701" "m" 1123.62665463855
"1997" 2008 "DE702" "f" 727.712570842507
"1998" 2008 "DE702" "m" 1107.63438602145
"1999" 2008 "DE703" "f" 719.645860723565
"2000" 2008 "DE703" "m" 1097.94522702788
"2001" 2008 "DE704" "f" 716.929831787899
"2002" 2008 "DE704" "m" 1112.74122023658
"2003" 2008 "DE705" "f" 776.110923091827
"2004" 2008 "DE705" "m" 1191.55479908878
"2005" 2008 "DE801" "f" 663.189849878759
"2006" 2008 "DE801" "m" 967.233811986421
"2007" 2008 "DE802" "f" 672.693654963507
"2008" 2008 "DE802" "m" 1039.17604067071
"2009" 2008 "DE803" "f" 704.103500528346
"2010" 2008 "DE803" "m" 1063.62908383041
"2011" 2008 "DE804" "f" 657.670566009585
"2012" 2008 "DE804" "m" 994.820594390995
"2013" 2008 "DE805" "f" 683.095047064115
"2014" 2008 "DE805" "m" 1022.1048034549
"2015" 2008 "DE806" "f" 655.91376628445
"2016" 2008 "DE806" "m" 974.489493299963
"2017" 2008 "DE807" "f" 660.488358506288
"2018" 2008 "DE807" "m" 1040.46704706091
"2019" 2008 "DE808" "f" 690.94005316976
"2020" 2008 "DE808" "m" 1040.06707621413
"2021" 2008 "DE809" "f" 697.23256992344
"2022" 2008 "DE809" "m" 1016.67410351488
"2023" 2008 "DE810" "f" 647.889344455502
"2024" 2008 "DE810" "m" 972.271067230451
"2025" 2008 "DE811" "f" 653.097318528142
"2026" 2008 "DE811" "m" 965.54451085402
"2027" 2008 "DE812" "f" 736.137637716808
"2028" 2008 "DE812" "m" 1088.57563619589
"2029" 2008 "DE901" "f" 700.426480253983
"2030" 2008 "DE901" "m" 1005.94101577186
"2031" 2008 "DE902" "f" 708.795991559926
"2032" 2008 "DE902" "m" 1066.82822527649
"2033" 2008 "DE903" "f" 728.717380600699
"2034" 2008 "DE903" "m" 1053.55204644992
"2035" 2008 "DE904" "f" 708.755111983352
"2036" 2008 "DE904" "m" 1063.04881170551
"2037" 2008 "DE905" "f" 740.267204676788
"2038" 2008 "DE905" "m" 1200.73678479991
"2039" 2008 "DE906" "f" 727.160229201565
"2040" 2008 "DE906" "m" 1114.07006017663
"2041" 2008 "DE907" "f" 706.805905062789
"2042" 2008 "DE907" "m" 1059.3947332112
"2043" 2008 "DE908" "f" 711.109363898536
"2044" 2008 "DE908" "m" 1123.21898610133
"2045" 2008 "DE909" "f" 693.330470535058
"2046" 2008 "DE909" "m" 1090.17083130469
"2047" 2008 "DE910" "f" 648.384785738911
"2048" 2008 "DE910" "m" 939.219734536512
"2049" 2008 "DE911" "f" 773.564848138831
"2050" 2008 "DE911" "m" 1240.02308042569
"2051" 2008 "DE912" "f" 762.721500233772
"2052" 2008 "DE912" "m" 1169.72613216398
"2053" 2008 "DE913" "f" 681.82157486749
"2054" 2008 "DE913" "m" 991.996950109841
"2055" 2008 "DE914" "f" 769.88283961675
"2056" 2008 "DE914" "m" 1217.00505352768
"2057" 2008 "DE915" "f" 723.993851083416
"2058" 2008 "DE915" "m" 1136.58090057848
"2059" 2008 "DE916" "f" 714.889497720317
"2060" 2008 "DE916" "m" 1095.1577386567
"2061" 2008 "DE917" "f" 723.206862613167
"2062" 2008 "DE917" "m" 1136.14395917978
"2063" 2008 "DE918" "f" 683.789433210017
"2064" 2008 "DE918" "m" 1042.71271656305
"2065" 2008 "DK01" "f" 842.736773252405
"2066" 2008 "DK01" "m" 1254.04392965109
"2067" 2008 "DK02" "f" 860.194775333407
"2068" 2008 "DK02" "m" 1290.52281355583
"2069" 2008 "DK03" "f" 805.398508824605
"2070" 2008 "DK03" "m" 1171.21480219624
"2071" 2008 "DK04" "f" 779.715178364068
"2072" 2008 "DK04" "m" 1128.96221720588
"2073" 2008 "DK05" "f" 836.961959758077
"2074" 2008 "DK05" "m" 1137.29260408203
"2075" 2008 "FR101" "f" 529.357466848705
"2076" 2008 "FR101" "m" 860.450604630293
"2077" 2008 "FR102" "f" 614.251851715717
"2078" 2008 "FR102" "m" 1006.23859831113
"2079" 2008 "FR103" "f" 538.111775268934
"2080" 2008 "FR103" "m" 881.077432376567
"2081" 2008 "FR104" "f" 549.123287315653
"2082" 2008 "FR104" "m" 907.55551180663
"2083" 2008 "FR105" "f" 523.332709848069
"2084" 2008 "FR105" "m" 863.721086374736
"2085" 2008 "FR106" "f" 606.108638957845
"2086" 2008 "FR106" "m" 1020.75308258082
"2087" 2008 "FR107" "f" 535.367890429928
"2088" 2008 "FR107" "m" 910.911029310285
"2089" 2008 "FR108" "f" 596.526163244188
"2090" 2008 "FR108" "m" 966.761959680913
"2091" 2008 "FRB01" "f" 613.007981739085
"2092" 2008 "FRB01" "m" 1128.85144845359
"2093" 2008 "FRB02" "f" 600.517079209994
"2094" 2008 "FRB02" "m" 1051.35506447764
"2095" 2008 "FRB03" "f" 633.27813441134
"2096" 2008 "FRB03" "m" 1149.03352728057
"2097" 2008 "FRB04" "f" 534.60746124201
"2098" 2008 "FRB04" "m" 929.765790817334
"2099" 2008 "FRB05" "f" 569.674358554325
"2100" 2008 "FRB05" "m" 1060.91298238871
"2101" 2008 "FRB06" "f" 575.150121372048
"2102" 2008 "FRB06" "m" 995.501221483969
"2103" 2008 "FRC11" "f" 541.949600918412
"2104" 2008 "FRC11" "m" 964.672818417789
"2105" 2008 "FRC12" "f" 623.007507783031
"2106" 2008 "FRC12" "m" 1185.9357517012
"2107" 2008 "FRC13" "f" 568.398656864185
"2108" 2008 "FRC13" "m" 1024.36889946157
"2109" 2008 "FRC14" "f" 648.772634857775
"2110" 2008 "FRC14" "m" 1153.52518069128
"2111" 2008 "FRC21" "f" 569.106342759638
"2112" 2008 "FRC21" "m" 987.325538087069
"2113" 2008 "FRC22" "f" 561.321671181335
"2114" 2008 "FRC22" "m" 1000.9041722067
"2115" 2008 "FRC23" "f" 602.894270599721
"2116" 2008 "FRC23" "m" 1116.20535734586
"2117" 2008 "FRC24" "f" 594.611797035444
"2118" 2008 "FRC24" "m" 1076.27827312332
"2119" 2008 "FRD11" "f" 575.707707959113
"2120" 2008 "FRD11" "m" 1059.53914939307
"2121" 2008 "FRD12" "f" 574.93203676361
"2122" 2008 "FRD12" "m" 1074.00921998375
"2123" 2008 "FRD13" "f" 580.776097842226
"2124" 2008 "FRD13" "m" 1052.00396108647
"2125" 2008 "FRD21" "f" 630.37438850481
"2126" 2008 "FRD21" "m" 1150.5356774038
"2127" 2008 "FRD22" "f" 622.900257450144
"2128" 2008 "FRD22" "m" 1142.70991577108
"2129" 2008 "FRE11" "f" 709.810151730569
"2130" 2008 "FRE11" "m" 1291.57852947126
"2131" 2008 "FRE12" "f" 734.620667085559
"2132" 2008 "FRE12" "m" 1352.37299499495
"2133" 2008 "FRE21" "f" 698.968705881919
"2134" 2008 "FRE21" "m" 1252.84510489282
"2135" 2008 "FRE22" "f" 651.206285632565
"2136" 2008 "FRE22" "m" 1126.90931985751
"2137" 2008 "FRE23" "f" 687.75840256046
"2138" 2008 "FRE23" "m" 1225.81048062601
"2139" 2008 "FRF11" "f" 616.510709359137
"2140" 2008 "FRF11" "m" 1042.97854454246
"2141" 2008 "FRF12" "f" 606.25373656551
"2142" 2008 "FRF12" "m" 1023.74247373837
"2143" 2008 "FRF21" "f" 682.132442140198
"2144" 2008 "FRF21" "m" 1207.1135312958
"2145" 2008 "FRF22" "f" 605.300856853457
"2146" 2008 "FRF22" "m" 1096.56108816763
"2147" 2008 "FRF23" "f" 606.339440154254
"2148" 2008 "FRF23" "m" 1138.08266408552
"2149" 2008 "FRF24" "f" 640.002135295274
"2150" 2008 "FRF24" "m" 1150.61253556671
"2151" 2008 "FRF31" "f" 633.212988102859
"2152" 2008 "FRF31" "m" 1102.92356885201
"2153" 2008 "FRF32" "f" 618.077400482305
"2154" 2008 "FRF32" "m" 1165.34942703068
"2155" 2008 "FRF33" "f" 663.304636099442
"2156" 2008 "FRF33" "m" 1136.16648591839
"2157" 2008 "FRF34" "f" 617.190079216884
"2158" 2008 "FRF34" "m" 1126.58481474737
"2159" 2008 "FRG01" "f" 548.175976060816
"2160" 2008 "FRG01" "m" 1034.24378612948
"2161" 2008 "FRG02" "f" 521.45519689256
"2162" 2008 "FRG02" "m" 960.472376073219
"2163" 2008 "FRG03" "f" 527.642379488299
"2164" 2008 "FRG03" "m" 919.64374291384
"2165" 2008 "FRG04" "f" 561.249508545283
"2166" 2008 "FRG04" "m" 1005.52647601016
"2167" 2008 "FRG05" "f" 537.428685879442
"2168" 2008 "FRG05" "m" 999.978468292717
"2169" 2008 "FRH01" "f" 592.426243349392
"2170" 2008 "FRH01" "m" 1127.1120360423
"2171" 2008 "FRH02" "f" 626.935343017047
"2172" 2008 "FRH02" "m" 1199.09441910017
"2173" 2008 "FRH03" "f" 549.931426401009
"2174" 2008 "FRH03" "m" 967.944697071871
"2175" 2008 "FRH04" "f" 590.483469368554
"2176" 2008 "FRH04" "m" 1095.80617454723
"2177" 2008 "FRI11" "f" 576.957131300606
"2178" 2008 "FRI11" "m" 1035.5487621242
"2179" 2008 "FRI12" "f" 547.993171508449
"2180" 2008 "FRI12" "m" 984.456118680624
"2181" 2008 "FRI13" "f" 566.290319250373
"2182" 2008 "FRI13" "m" 1005.01147379405
"2183" 2008 "FRI14" "f" 537.195520258745
"2184" 2008 "FRI14" "m" 940.024295650019
"2185" 2008 "FRI15" "f" 531.766969779486
"2186" 2008 "FRI15" "m" 988.57211079194
"2187" 2008 "FRI21" "f" 579.830948146336
"2188" 2008 "FRI21" "m" 1065.58581784009
"2189" 2008 "FRI22" "f" 633.038774272476
"2190" 2008 "FRI22" "m" 1197.07660126336
"2191" 2008 "FRI23" "f" 565.091960887049
"2192" 2008 "FRI23" "m" 1021.81003609646
"2193" 2008 "FRI31" "f" 547.261604725495
"2194" 2008 "FRI31" "m" 1046.47023271606
"2195" 2008 "FRI32" "f" 573.187338338981
"2196" 2008 "FRI32" "m" 1017.24207842444
"2197" 2008 "FRI33" "f" 526.607806711353
"2198" 2008 "FRI33" "m" 972.769243235782
"2199" 2008 "FRI34" "f" 539.785026093571
"2200" 2008 "FRI34" "m" 1002.02357046499
"2201" 2008 "FRJ11" "f" 562.210200073939
"2202" 2008 "FRJ11" "m" 992.337619429508
"2203" 2008 "FRJ12" "f" 561.250731674522
"2204" 2008 "FRJ12" "m" 1003.65865877864
"2205" 2008 "FRJ13" "f" 555.315355660701
"2206" 2008 "FRJ13" "m" 974.487283397883
"2207" 2008 "FRJ14" "f" 593.063731868561
"2208" 2008 "FRJ14" "m" 1048.382174439
"2209" 2008 "FRJ15" "f" 581.217000124844
"2210" 2008 "FRJ15" "m" 1063.68767935141
"2211" 2008 "FRJ21" "f" 570.949917345353
"2212" 2008 "FRJ21" "m" 980.420406912061
"2213" 2008 "FRJ22" "f" 554.462508590868
"2214" 2008 "FRJ22" "m" 940.665583584683
"2215" 2008 "FRJ23" "f" 515.150812191653
"2216" 2008 "FRJ23" "m" 884.296294606429
"2217" 2008 "FRJ24" "f" 553.547504988979
"2218" 2008 "FRJ24" "m" 919.475518494109
"2219" 2008 "FRJ25" "f" 534.356357849387
"2220" 2008 "FRJ25" "m" 911.853612015597
"2221" 2008 "FRJ26" "f" 547.106052033099
"2222" 2008 "FRJ26" "m" 1016.19306211491
"2223" 2008 "FRJ27" "f" 538.198364948916
"2224" 2008 "FRJ27" "m" 924.307825829256
"2225" 2008 "FRJ28" "f" 559.137973429156
"2226" 2008 "FRJ28" "m" 925.972464615277
"2227" 2008 "FRK11" "f" 612.489260835224
"2228" 2008 "FRK11" "m" 1129.24336316799
"2229" 2008 "FRK12" "f" 605.201576009426
"2230" 2008 "FRK12" "m" 1039.71389027498
"2231" 2008 "FRK13" "f" 583.557788543799
"2232" 2008 "FRK13" "m" 1086.89347501651
"2233" 2008 "FRK14" "f" 589.514468345439
"2234" 2008 "FRK14" "m" 1101.81485229801
"2235" 2008 "FRK21" "f" 543.407307243762
"2236" 2008 "FRK21" "m" 944.279871855061
"2237" 2008 "FRK22" "f" 569.125996673301
"2238" 2008 "FRK22" "m" 997.727262095011
"2239" 2008 "FRK23" "f" 554.413249541722
"2240" 2008 "FRK23" "m" 957.714449206134
"2241" 2008 "FRK24" "f" 540.741887696176
"2242" 2008 "FRK24" "m" 907.895009621015
"2243" 2008 "FRK25" "f" 556.96228008999
"2244" 2008 "FRK25" "m" 1022.23556851775
"2245" 2008 "FRK26" "f" 530.467267325064
"2246" 2008 "FRK26" "m" 922.472896025837
"2247" 2008 "FRK27" "f" 548.703205362455
"2248" 2008 "FRK27" "m" 960.271209864214
"2249" 2008 "FRK28" "f" 527.982454326727
"2250" 2008 "FRK28" "m" 912.13891547511
"2251" 2008 "FRL01" "f" 526.565797583862
"2252" 2008 "FRL01" "m" 966.805207070962
"2253" 2008 "FRL02" "f" 516.617376572595
"2254" 2008 "FRL02" "m" 912.255608317295
"2255" 2008 "FRL03" "f" 550.240690635395
"2256" 2008 "FRL03" "m" 923.557862591625
"2257" 2008 "FRL04" "f" 566.961227291327
"2258" 2008 "FRL04" "m" 988.19597140695
"2259" 2008 "FRL05" "f" 549.422391101274
"2260" 2008 "FRL05" "m" 974.395970616023
"2261" 2008 "FRL06" "f" 579.641912493473
"2262" 2008 "FRL06" "m" 1029.38939107779
"2263" 2008 "FRM01" "f" 567.324565426141
"2264" 2008 "FRM01" "m" 946.354995789028
"2265" 2008 "SK010" "f" 956.924948733044
"2266" 2008 "SK010" "m" 1557.95608272374
